itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum,collected_at
069500,1,KODEX 200,108190,3,0,0.0,108654.0,-4.3517,0,0,253651,2026-08-20 23:54:05
360750,4,TIGER 미국S&P500,26670,3,0,0.0,26606.0,-2.8518,0,0,205306,2026-08-20 23:54:05
133690,4,TIGER 미국나스닥100,182185,3,0,0.0,181363.0,-5.431,0,0,114449,2026-08-20 23:54:05
102110,1,TIGER 200,108435,3,0,0.0,108927.0,-4.053,0,0,103827,2026-08-20 23:54:05
379800,4,KODEX 미국S&P500,24250,3,0,0.0,24184.0,-2.79,0,0,101110,2026-08-20 23:54:05
396500,2,TIGER 반도체TOP10,36200,3,0,0.0,36273.0,-17.1625,0,0,97396,2026-08-20 23:54:05
379810,4,KODEX 미국나스닥100,27235,3,0,0.0,27115.0,-5.3947,0,0,92722,2026-08-20 23:54:05
488770,7,KODEX 머니마켓액티브,105280,3,0,0.0,105297.0,0.8477,0,0,79284,2026-08-20 23:54:05
278530,1,KODEX 200TR,39175,3,0,0.0,39350.0,-4.1591,0,0,77449,2026-08-20 23:54:05
459580,6,KODEX CD금리액티브(합성),1075365,3,0,0.0,1075351.0,0.7327,0,0,66159,2026-08-20 23:54:05
498400,2,KODEX 200타겟위클리커버드콜,20485,3,0,0.0,20559.0,-4.4651,0,0,58423,2026-08-20 23:54:05
381180,4,TIGER 미국필라델피아반도체나스닥,43145,3,0,0.0,42525.0,-3.7598,0,0,58224,2026-08-20 23:54:05
0167A0,2,SOL AI반도체TOP2플러스,17770,3,0,0.0,17751.0,0.6798,0,0,57433,2026-08-20 23:54:05
122630,3,KODEX 레버리지,108710,3,0,0.0,109443.0,-25.0767,0,0,56855,2026-08-20 23:54:05
091160,2,KODEX 반도체,127070,3,0,0.0,127345.0,-9.8763,0,0,55974,2026-08-20 23:54:05
229200,1,KODEX 코스닥150,14615,3,0,0.0,14621.0,-16.9131,0,0,51774,2026-08-20 23:54:05
148020,1,RISE 200,109060,3,0,0.0,109491.0,-4.16,0,0,45969,2026-08-20 23:54:05
310970,1,TIGER MSCI Korea TR,48600,3,0,0.0,48649.0,-3.4949,0,0,44080,2026-08-20 23:54:05
458730,4,TIGER 미국배당다우존스,15465,3,0,0.0,15462.0,1.2633,0,0,43495,2026-08-20 23:54:05
411060,5,ACE KRX금현물,28150,3,0,0.0,28141.0,-5.8056,0,0,41465,2026-08-20 23:54:05
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13510,3,0,0.0,13499.0,3.2282,0,0,41462,2026-08-20 23:54:05
395160,2,KODEX AI반도체TOP2플러스,40210,3,0,0.0,40132.0,6.6154,0,0,40733,2026-08-20 23:54:05
360200,4,ACE 미국S&P500,26965,3,0,0.0,26896.0,-2.787,0,0,39962,2026-08-20 23:54:05
381170,4,TIGER 미국테크TOP10 INDXX,30850,3,0,0.0,30706.0,-10.2676,0,0,38069,2026-08-20 23:54:05
233740,3,KODEX 코스닥150레버리지,7580,3,0,0.0,7608.0,-41.2176,0,0,37324,2026-08-20 23:54:05
395270,2,HANARO Fn K-반도체,56905,3,0,0.0,56879.0,4.4607,0,0,35992,2026-08-20 23:54:05
423160,6,KODEX KOFR금리액티브(합성),110820,3,0,0.0,110813.0,0.6703,0,0,35785,2026-08-20 23:54:05
357870,6,TIGER CD금리투자KIS(합성),57935,3,0,0.0,57937.0,0.7477,0,0,35506,2026-08-20 23:54:05
367380,4,ACE 미국나스닥100,31325,3,0,0.0,31175.0,-5.4512,0,0,34802,2026-08-20 23:54:05
102780,2,KODEX 삼성그룹,26250,3,0,0.0,26267.0,3.1839,0,0,33941,2026-08-20 23:54:05
273130,6,KODEX 종합채권(AA-이상)액티브,109680,3,0,0.0,109666.0,-0.7376,0,0,33516,2026-08-20 23:54:05
487240,2,KODEX AI전력핵심설비,35370,3,0,0.0,35352.0,-27.972,0,0,31055,2026-08-20 23:54:05
455890,6,RISE 머니마켓액티브,55420,3,0,0.0,55425.0,0.8002,0,0,30083,2026-08-20 23:54:05
